id,name,description,place_id,lat,lng,key_location_id,created_at,updated_at,business_status,icon,opening_hours,photo_reference,compound_code,global_code,rating,user_ratings_total,types,vicinity,formatted_address,formatted_phone_number
4467,Tombo Ati Adventure,-,ChIJQzL7MXOLcC4Rg1Dp6xfwXxU,-7.039146199999999,110.4039107,14,10/13/2023 10:51:01 PM,10/13/2023 10:51:01 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Closed|Tuesday: 6:30 AM – 8:30 PM|Wednesday: 6:30 AM – 8:30 PM|Thursday: 6:30 AM – 8:30 PM|Friday: 6:30 AM – 8:30 PM|Saturday: 6:30 AM – 8:30 PM|Sunday: 6:30 AM – 8:30 PM,ATJ83zg1TFxudyTOaWzeCyHGE6FJEmBaNdQIlq85gPGgc46lPrvmytiLIXAse-9qaEOsXcfww9e1U-jQsQaEO5lvcIogwE06w9ezJk-2-nyQAx3vjzjSjep-MdVO3c23kgR1SfkWXvciM4flSH1gGH8E__OtH4KRDHtGmPu0XI1ZUIv4tWbr,"XC63+8H Sekaran, Semarang City, Central Java, Indonesia",6P4GXC63+8H,5,2,tourist_attraction|point_of_interest|establishment,Sekaran,"Sekaran, Gunung Pati, Semarang City, Central Java 50229, Indonesia",0858-7828-8523
4687,Wisata nyore nggejlik duwur,-,ChIJqZz5GyJRei4RbVJTjeoPe-Y,-7.816553099999999,110.4769247,18,10/13/2023 10:51:26 PM,10/13/2023 10:51:26 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 3:00 – 6:00 PM|Tuesday: 3:00 – 6:00 PM|Wednesday: 3:00 – 6:00 PM|Thursday: 3:00 – 6:00 PM|Friday: 3:00 – 6:00 PM|Saturday: 3:00 – 6:00 PM|Sunday: 3:00 – 6:00 PM,-,-,-,5,1,tourist_attraction|point_of_interest|establishment,"5FMG+9QF, Kranggan 1, Jogotirto","5FMG+9QF, Kranggan 1, Jogotirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573, Indonesia",-
5790,Miki Fish Farm,-,ChIJR_Rfotbl0y0Rg45QqQydmIc,-8.479979199999997,114.3564263,45,10/13/2023 10:53:15 PM,10/13/2023 10:53:15 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 8:00 AM – 9:00 PM|Tuesday: 8:00 AM – 9:00 PM|Wednesday: 8:00 AM – 9:00 PM|Thursday: 8:00 AM – 9:00 PM|Friday: 8:00 AM – 9:00 PM|Saturday: 8:00 AM – 9:00 PM|Sunday: 8:00 AM – 9:00 PM,ATJ83zhpKnz0yzCRj0Cp4DqoTZU9mHDMtEIppEwjah1a_ApscGlaFgI3aVOIEcC7SOM4aZ7R4MVc3O7-PSaPrZzwuW3fivrm0k1RiI2vvXC_HpcxXBRg3QdJmaXi8zxzhBySbJVOFHmnOvggYk1_3tZsC6Vs_YY2Zmcvzwq2nf87-9zhhfTE,-,-,5,3,tourist_attraction|point_of_interest|establishment,"G9C4+2H3, Dusun Krajan, Wringin Putih","G9C4+2H3, Dusun Krajan, Wringin Putih, Kec. Muncar, Kabupaten Banyuwangi, Jawa Timur, Indonesia",-
5264,Masjid Baiturrohim,-,ChIJR-XWxTJtZS4Rp4E2ABmjv6w,-7.693141700000001,109.032915,34,10/13/2023 10:52:23 PM,10/13/2023 10:52:23 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,-,"824M+P5 Kebonmanis, Cilacap Regency, Central Java, Indonesia",6P4F824M+P5,4,8,mosque|tourist_attraction|place_of_worship|point_of_interest|establishment,"Jalan Perintis Kemerdekaan No.28, Amiranom, Kebonmanis","Jl. Perintis Kemerdekaan No.28, Amiranom, Kebonmanis, Kec. Cilacap Utara, Kabupaten Cilacap, Jawa Tengah 53231, Indonesia",-
4377,VJ Tours & Travel,-,ChIJR24LmdfoaC4RmX_RTpy3AxU,-6.9683555,107.5847388,12,10/13/2023 10:50:53 PM,10/13/2023 10:50:53 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zjkl7f_IbQpePnT9I6UfYwhnmkAo8uIx6RIX7fhirPRNdpH8r7PmWCqrG8FxQECDlJAElVwVEjisVvMNWGxXX9ZUllOsLLu9SdQMKw6X8lxircnYJDofOn7svaW65DBFqeVXQ5Lqo_fSd5XXEap_XDGVEgQRPYo1DqELnngNl-zkmLl,"2HJM+MV Sukamenak, Bandung Regency, West Java, Indonesia",6P592HJM+MV,4.6,29,tourist_attraction|travel_agency|point_of_interest|establishment,"Blok 10 CD No, Jalan Kopo Permai II No.31, Sukamenak","Blok 10 CD No, Jl. Kopo Permai II No.31, Sukamenak, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40239, Indonesia",0811-2190-330
7605,PEMANDIAN AIR PANAS MR JOZZ,-,ChIJr2mOLGOhei4R46xGXfsZgSY,-7.3310278,109.9115409,83,10/23/2023 8:06:56 PM,10/23/2023 8:06:56 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,AcJnMuH0DNRvuwA4oJsrBax2BXlLwQ57irTXD__V73wo9a3JQ2VGxZNWY4z95z0Xx0drfCbqwmJ62zqYVV0xUJSRrQXLc_58eu90gAC42ILaEYkawPdDgAAJIrgwEsy8GXEWViQICmRPRJOVfS-xSkO_fn8JSQdQ7ktuuv7ibG2KqReOR9Wp,"MW96+HJ Kalianget, Wonosobo Regency, Central Java, Indonesia",6P4FMW96+HJ,5,10,tourist_attraction|point_of_interest|establishment,"Jalan Dieng No.km 3, Central, Kalianget","Jl. Dieng No.km 3, Central, Kalianget, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56311, Indonesia",0822-2326-4544
6592,Sermo Reservoir Dam,-,ChIJR2SdwEblei4Rh6ejZu90STU,-7.824817100000001,110.1236396,59,10/23/2023 7:43:24 PM,10/23/2023 7:43:24 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 7:00 AM – 4:00 PM|Tuesday: 7:00 AM – 4:00 PM|Wednesday: 7:00 AM – 4:00 PM|Thursday: 7:00 AM – 4:00 PM|Friday: 7:00 AM – 4:00 PM|Saturday: 7:00 AM – 4:00 PM|Sunday: 7:00 AM – 4:00 PM,AcJnMuExDURda1gsBlyTgRYJrrfFs4pG9QIPWDHEBvXebr2DWxJrPcYnwsrS42UimNHf2AuO5J7BuDaNQChiyHY8X32kKkApTsi20vuVIp05oi9EKOXVonL_xaxv1Kb--01kRL1b_xZmjVLCRukDRvg-WxooTrJxwKUtDi2F2tEzpPQMqQM,-,-,4.6,1950,tourist_attraction|point_of_interest|establishment,"54GF+3FC, Jalan Lingkar Sermo, Sremo Lor, Hargowilis","54GF+3FC, Jl. Lkr. Sermo, Sremo Lor, Hargowilis, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia",-
4749,Tombo Ati Tour,-,ChIJr2tvGYOCeC4RsnsiTlUr80o,-7.9710245,112.616282,20,10/13/2023 10:51:32 PM,10/13/2023 10:51:32 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 8:30 AM – 5:00 PM|Tuesday: 8:30 AM – 5:00 PM|Wednesday: 8:30 AM – 5:30 PM|Thursday: 8:30 AM – 5:00 PM|Friday: 8:30 AM – 5:00 PM|Saturday: 8:30 AM – 5:00 PM|Sunday: Closed,ATJ83zhCpMwdCnFTtqtmzmNJSNovn83nwWpkINe6RUBtJaKtmY8fyQCBnxGDm4rAAP0aaGkt4EAbRLP31gb-LnEeIYdUmEf4tZI7TF85rpWIgWbzYE-UhG98oP80CBLF1Slh1QqRz5ZJXwp_D96hFrHAZg1QuyIJBaDZaOI4BSRnKNSDMmop,"2JH8+HG Gading Kasri, Malang City, East Java, Indonesia",6P4J2JH8+HG,4.6,109,tourist_attraction|travel_agency|point_of_interest|establishment,"KANTOR PUSAT, Ruko Simpang Willis Center, Jalan Simpang Wilis Indah No.1E, Gading Kasri","KANTOR PUSAT, Ruko Simpang Willis Center, Jl. Simpang Wilis Indah No.1E, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia",0813-2991-1229
7523,Prupug,-,ChIJR3-8uMdTZS4R_8hBe_T69hY,-7.4879204,109.5350583,82,10/23/2023 8:06:47 PM,10/23/2023 8:06:47 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,-,-,-,5,1,tourist_attraction|point_of_interest|establishment,"GG6M+PGH, Jalatunda 1, Jalatunda","GG6M+PGH, Jalatunda 1, Jalatunda, Kec. Mandiraja, Kab. Banjarnegara, Jawa Tengah 53473, Indonesia",-
4538,Gallery Amri Yahya,-,ChIJr3V_2PRXei4RmkakSmMDnlQ,-7.7992289,110.3537936,16,10/13/2023 10:51:09 PM,10/13/2023 10:51:09 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Monday: 9:00 AM – 4:00 PM|Tuesday: 9:00 AM – 4:00 PM|Wednesday: 9:00 AM – 4:00 PM|Thursday: 9:00 AM – 4:00 PM|Friday: 9:00 AM – 4:00 PM|Saturday: 9:00 AM – 4:00 PM|Sunday: 9:00 AM – 4:00 PM,ATJ83zh2-QraD93eOl3Y33lhHADJugOoY84tana_fL4y7xruxpl9JfpCiQB7imwfC8NTTiEsrG7n-W0o5BUz3VBW2_D_YR6MqMcChla2susfV3PzQVXuZ8BKjqt57DmG2OHkXacCcHsMyA5vZKrTgsu_FgMkb4lzkWxKZNDta4_6IQfjuFBt,-,-,4.8,28,museum|tourist_attraction|point_of_interest|establishment,"6923+8G3, Pakuncen","6923+8G3, Pakuncen, Wirobrajan, Yogyakarta City, Special Region of Yogyakarta 55253, Indonesia",-
5978,Nara Garden Nusery 2,-,ChIJR3wje71V0S0RNb6HRYsnEn0,-8.3654457,114.2137646,49,10/13/2023 10:53:31 PM,10/13/2023 10:53:31 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zgeboOSMg_TluJ3A_AN0Q2kH8PFQlsjfrjuk5FkdX2b_BZg8pisbigNGjoa5d6fzkqcNwffyGaDOWiMrfTj-7julQ2eIhI9X-18bBaDRE3n2e6dZB2-F3qHXus8x5WLwGIwCQzYiskpEcRLqsQvup11WglJv771rD8Q3urKvs4LMIVS,-,-,5,2,tourist_attraction|point_of_interest|establishment,"J6M7+RGC, Rimpis, Sumbersari","J6M7+RGC, Rimpis, Sumbersari, Kec. Srono, Kabupaten Banyuwangi, Jawa Timur 68471, Indonesia",-
6119,Air Terjun Tratap,-,ChIJr5Fd9ytL0S0RU8OgGHq9VwY,-8.150473799999999,114.1576605,51,10/13/2023 10:53:47 PM,10/13/2023 10:53:47 PM,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zhBMUkj0l6dYuo5DgaPEdI3O7tnsgbXCFOH-Xng1vzJdUmHpGcviL26YdS6uAAgqC2NIDF5tPIg_H8aJ-zD6TUgJF2pzBqISALzu2kg--eJ1Q6IZRQQIIXyPH4CY1ZN3GT38QgSe-R6K9--KsM0J2e-GnmV_S4cb4sbYoqZ5d1BKojk,-,-,4,2,tourist_attraction|point_of_interest|establishment,"R5X5+R37, Sambungrejo, Bayu","R5X5+R37, Sambungrejo, Bayu, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",-
5025,Kuntum Farmfield,"Recreational farm with a chance to feed cows, sheep & more, plus horse rides & plants for sale.",ChIJr5HZvK_IaS4RYyxR-GQHnqo,-6.641624699999999,106.839718,26,10/13/2023 10:52:00 PM,10/13/2023 10:52:00 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 8:00 AM – 6:00 PM|Tuesday: 8:00 AM – 6:00 PM|Wednesday: 8:00 AM – 6:00 PM|Thursday: 8:00 AM – 6:00 PM|Friday: 8:00 AM – 6:00 PM|Saturday: 8:00 AM – 6:00 PM|Sunday: 8:00 AM – 6:00 PM,ATJ83zg9pAwlXvBT89xjXpyF2LEEyHVIbySF2e9BbsCm_3Y5sXpBNH6LI6pi9LtU4_mSbGqz8EFLvhJGm2DAhF6KMy0Vzsd2IlqOlEveJsw0m9l6BaSGUYt31hH-8_wKeEuzVWUKCmXKdy3taKiMZ3BxlqoHHtfF5cPg6Ph9Soh9htfJuf5X,"9R5Q+9V Sindangrasa, Bogor City, West Java, Indonesia",6P589R5Q+9V,4.5,4415,tourist_attraction|park|point_of_interest|establishment,"Komplek, Jalan Teras Hijau Residence Jalan Raya Tajur No.291, RT.01/RW.01, Sindangrasa","Komplek, Jl. Teras Hijau Residence Jl. Raya Tajur No.291, RT.01/RW.01, Sindangrasa, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16145, Indonesia",(0251) 8244725
5294,California van Java,-,ChIJr6Q1m-ETZS4Rd5_WRKEIFHo,-7.7285262,109.0095103,34,10/13/2023 10:52:26 PM,10/13/2023 10:52:26 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zjQJelsEJSXn-e9u6uUyP7Hs-ppG7UNQtVlTbjNxjcd5Y9AF3f1edPvPYB7ovK1Vn1XmbFx9GSRiXFyCVzHUxP7Zd7Wmlp_WmYqeaL76ZH8oADDWxBN5nxMS7X-iOKWEBB029yQ04wau4qpyvSAGfYKrB6sku2JbLprqr9vFrbag4AL,"72C5+HR Sidakaya, Cilacap Regency, Central Java, Indonesia",6P4F72C5+HR,4.8,4,tourist_attraction|point_of_interest|establishment,"Jalan Jendral Ahmad Yani No.135-147, Sidakaya Dua, Sidakaya","Jl. Jend. Ahmad Yani No.135-147, Sidakaya Dua, Sidakaya, Kec. Cilacap Sel., Kabupaten Cilacap, Jawa Tengah 53211, Indonesia",-
6340,Lapak SULTAN AGUNG,-,ChIJr7chTONXei4RKNsJskCEoiQ,-7.876934899999999,110.3665817,55,10/23/2023 7:42:54 PM,10/23/2023 7:42:54 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuEEqgEwrePBMfrpDJFnHjgdp-dHb18C83T4TP1K6lDZlNkey4h2efMyjGMaJjMRl8c1NL81zeHztrUGdE7oFjqcPN_JqzGR3klxXOmJUUY1mioc1W54KzRAMutSBSISGh6qlGSouehAACdkJXrN2JwfrSEZaBYvTQh-PZERGRJxdvmK,-,-,4,1,tourist_attraction|point_of_interest|establishment,"49F8+6JG, Kowen II, Timbulharjo","49F8+6JG, Kowen II, Timbulharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta, Indonesia",-
4535,Taman Pintar Yogyakarta,Popular children's education center offering a variety of interactive exhibits & scientific games.,ChIJr7kvD4ZXei4R2C22dHAA9qk,-7.800671500000001,110.3676551,16,10/13/2023 10:51:09 PM,10/13/2023 10:51:09 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Monday: 8:30 AM – 4:00 PM|Tuesday: 8:30 AM – 4:00 PM|Wednesday: 8:30 AM – 4:00 PM|Thursday: 8:30 AM – 4:00 PM|Friday: 8:30 AM – 4:00 PM|Saturday: 8:30 AM – 4:00 PM|Sunday: 8:30 AM – 4:00 PM,ATJ83zgeDbGOgu2InOH2EolHyj_STtWIFGsrOy-rf28FiPOzdMRleByO5cZtc9nhRlXzeeDyD_01O5UgfKC1HKZj1azc5eSCz_l5osYDq9AF4nojQutQ_jYjFF9qdm4R6et4zWWVLyq4L_dPkdWgGM3y4Ln9FqTALPd8i3FHtTvrwUzZ1kjm,"59X9+P3 Ngupasan, Yogyakarta City, Special Region of Yogyakarta, Indonesia",6P4G59X9+P3,4.5,7054,tourist_attraction|museum|point_of_interest|establishment,"Jalan Panembahan Senopati No.1-3, Ngupasan","Jl. Panembahan Senopati No.1-3, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia",(0274) 583631
6512,Jalan viral nanggulan,-,ChIJR95Bo7vxei4RgI-x909Ed00,-7.7477595,110.1983827,58,10/23/2023 7:43:13 PM,10/23/2023 7:43:13 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 6:30 AM – 5:30 AM|Tuesday: 6:30 AM – 5:30 AM|Wednesday: 6:30 AM – 5:30 AM|Thursday: 6:30 AM – 5:30 AM|Friday: 6:30 AM – 5:30 AM|Saturday: 6:30 AM – 5:30 AM|Sunday: 6:30 AM – 5:30 AM,AcJnMuEJjd0RXMJ5ATY4xGBb-YLnUVYdF9Me9SkVvcu7dChqC3XBBsNp2yGIzo2E_w8-H3cDLwVY7RdJrv3pnZd2CfumG7rTIJ2McsSnJGkDSTrPLWu6qMwjsaL25H8bu5KtMd5pD14rIj44pXop141fXpxkeyqkvXAjxyHVmjrAzUby8Yr0,-,-,4.8,48,tourist_attraction|point_of_interest|establishment,"752X+V9R, Pamonosutan, Kembang","752X+V9R, Pamonosutan, Kembang, Kec. Nanggulan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55671, Indonesia",-
5933,Take Off Paralayang Kalibaru,-,ChIJr9Hbf2Sv1i0R-9YQLL5DnL8,-8.310925,113.996056,48,10/13/2023 10:53:26 PM,10/13/2023 10:53:26 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zjdhxX6AK8SI320S5z_x3sK-MDp_pISfYpAaSzBvW-zCLMDju-8afQqUV7Sw9MliR8D9eTP2IBZ35BrGSois6s93PHw9KaBXuBFHH3NBBNz1wqZy_xdx1HF-mWMcjU_V5qWCmBlGzMNMgHeqmrPKU4h_q12LLb28U_7sESXy1AjO2I6,-,-,5,6,tourist_attraction|point_of_interest|establishment,"MXQW+JC, Kebonrejo","MXQW+JC, Terongan, Kebonrejo, Kalibaru, Banyuwangi Regency, East Java, Indonesia",-
7705,GUNUNG SI PUNTHUK,-,ChIJraD91pLtei4RZsf3Fpgjo_g,-7.715717099999999,110.0462486,85,10/23/2023 8:07:05 PM,10/23/2023 8:07:05 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,-,-,-,5,1,tourist_attraction|point_of_interest|establishment,"72MW+PF9, Sawah&Ladang, Sidorejo","72MW+PF9, Sawah&Ladang, Sidorejo, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah, Indonesia",-
5272,PANTAI CEMARA JAJAR TEGALKAMULYAN,-,ChIJral7368TZS4R1SwVHnRTVSE,-7.7131811,109.0335656,34,10/13/2023 10:52:24 PM,10/13/2023 10:52:24 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 7:30 AM – 5:30 PM|Tuesday: 7:30 AM – 5:30 PM|Wednesday: 7:30 AM – 5:30 PM|Thursday: 7:30 AM – 5:30 PM|Friday: 7:30 AM – 5:00 PM|Saturday: 8:00 AM – 5:30 PM|Sunday: 7:30 AM – 5:30 PM,ATJ83zicw19vjTiIijaRfS5LRV2N1M0Dgr2Rw155hcdkTsISgHy2pw6PDaoSLULrdtUsXbcXBedX4SCsra374jj4e7w3j70o6p2kJ0uHgP9Q55E_p8bPUeKP2JfMAdAOeV-ehNwyl-3noznAZdSoX0F_WMlGKBHB4pshQ2xZosrmqBKOE62L,"72PM+PC Tegalkamulyan, Cilacap Regency, Central Java, Indonesia",6P4F72PM+PC,4.7,25,tourist_attraction|point_of_interest|establishment,"Jalan Lingkar Selatan RW.08, Tegalkatilayu, Tegalkamulyan","Jl. Lingkar Selatan, RW.08, Tegalkatilayu, Tegalkamulyan, Kec. Cilacap Sel., Kabupaten Cilacap, Jawa Tengah 53215, Indonesia",0812-1781-9465
6775,Suaka Margasatwa Paliyan,-,ChIJraqqqnqyey4R6fuyUS4TddQ,-8.015980599999997,110.515396,62,10/23/2023 7:43:46 PM,10/23/2023 7:43:46 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Monday: 7:30 AM – 4:00 PM|Tuesday: 7:30 AM – 4:00 PM|Wednesday: 7:30 AM – 4:00 PM|Thursday: 7:30 AM – 4:00 PM|Friday: 7:30 AM – 4:30 PM|Saturday: Closed|Sunday: Closed,AcJnMuEtDpT-3Y1OC0c99slGAxqPXqnS0CHJ82QzqrKma8vjYasZ4D7lv8s_u7u-B4dedDTc4cDCyNJHyqS8-ZmwXLeirNzG44SqOoY5zkMIOiKJGJO3gjMWyzLfZA2xUM9nNiHsZQiWDKTmI_D4jDxFj3nNJEvMTGDPm4hovROjGp96rIXa,"XGM8+J5 Karangduwet, Gunung Kidul Regency, Special Region of Yogyakarta, Indonesia",6P3GXGM8+J5,4.4,210,tourist_attraction|park|point_of_interest|establishment,"Jalan Raya Panggang Wonosari, Pendem, Karangduwet","Jl. Raya Panggang Wonosari, Pendem, Karangduwet, Kec. Paliyan, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55871, Indonesia",-
5371,Mayangan Beach,-,ChIJrbUCkfmt1y0Rf3d4-R9Ft8E,-7.7283006,113.2257739,35,10/13/2023 10:52:36 PM,10/13/2023 10:52:36 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83ziZQqRJB20CsZXzmbxcspCtPI6-mTe8VKun_9RoznlFr0acAZdqAj-WQnkcVzyC7-TJHvtjAIfQN7EAS1GMom1r8sjiE2KDSWo3DqfOYFVad1OjXAxApv9R9EUFKgHMmOApCSovs-FuIz9KYJoPQiVq4snu4KMapFMlHb5PjCKRzUkh,-,-,4.3,3,tourist_attraction|point_of_interest|establishment,"76CG+M8C, Pantai, Pelabuhan, Mayangan","76CG+M8C, Pantai, Pelabuhan, Mayangan, Kec. Mayangan, Kota Probolinggo, Jawa Timur 67218, Indonesia",-
5791,Pulau Gumuk Cinta,-,ChIJRcswMpTk0y0RW9WUWJGFQ0k,-8.480944299999999,114.3611863,45,10/13/2023 10:53:15 PM,10/13/2023 10:53:15 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zjB7zWBAwLyQRpCL9p32qbVz4vLvhJ-cjJ9273y7goW6pw6iide37UZs6KwzX5p6LQMNrcyTFvUaBwyUfhOsIvhUi6gmdzMQgxtL3e7XAqYwP_CPJwr0-BgNbno2-V5RjPoLBZk9_nnEHVT2vN8hEBDUbRNBjURzIptZJPFLYSeoER8,-,-,3.3,11,tourist_attraction|point_of_interest|establishment,"G996+JFF, Dusun Krajan, Wringin Putih","G996+JFF, Dusun Krajan, Wringin Putih, Kec. Muncar, Kabupaten Banyuwangi, Jawa Timur 68472, Indonesia",0813-3260-1899
4429,Great Temple Of Giri Natha,-,ChIJRcZtUmiLcC4RIL16Ppc0CIE,-6.998475900000001,110.4106468,13,10/13/2023 10:50:56 PM,10/13/2023 10:50:56 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_hindu-71.png,-,ATJ83zjgjzzE2obuiJSeWaxUmUSSTdBIp4jv5G_erCpcWFyqSFIys43A-Mt-fFAMf81TYsuVUWbNqYP9SREItRC8KQ3QxV5yvQvmvsmpd7Qgn1_oJxvw_EMMRawGgoxGWU58YFBBSpUCYA1C7l5unTcHMynZKvqOjEbAuyM0vOsWbc-bgMre,"2C26+J7 Bendungan, Semarang City, Central Java, Indonesia",6P5G2C26+J7,4.8,1166,hindu_temple|tourist_attraction|place_of_worship|point_of_interest|establishment,"Jalan Sumbing No.12, Bendungan","Jl. Sumbing No.12, Bendungan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231, Indonesia",(024) 76585330
6074,Tour Wisata Banyuwangi,-,ChIJRdJRhk1b0S0R_DBBzhECzIc,-8.241230099999997,114.3547418,50,10/13/2023 10:53:43 PM,10/13/2023 10:53:43 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zjoyKi-ZedrIH0ayIemNjKbSBwTMmw6fCO0uBHBuyik1NY-dgn6c-ldwkZtHIHsGSijXddag3cS7pDgG3-WL-dNvcgUHflfXf-5OuPuviFxCb6dnIfJrkD5aokLe0_MB8SxKfOB3NlBSRw-xJVug29g6d4HJ_qlr7OLb9-QUQ-DV10h,"Q953+GV Pakis, Banyuwangi Regency, East Java, Indonesia",6P3PQ953+GV,5,20,tourist_attraction|point_of_interest|establishment,"Jalan Letjen S Parman No.73, Pakis, Pakis","Jl. Letjen S Parman No.73, Pakis, Kec. Banyuwangi, Kabupaten Banyuwangi, Jawa Timur 68419, Indonesia",0852-3600-0500
4918,"Pemancingan ""MBAH WIRYO""",-,ChIJrem695w9ei4R-KVWh9Nl3Wk,-7.624565,110.8734483,24,10/13/2023 10:51:48 PM,10/13/2023 10:51:48 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 8:00 AM – 12:00 AM|Tuesday: 8:00 AM – 12:00 AM|Wednesday: 8:00 AM – 12:00 AM|Thursday: 8:00 AM – 12:00 AM|Friday: 8:00 AM – 12:00 AM|Saturday: 8:00 AM – 12:00 AM|Sunday: 8:00 AM – 12:00 AM,ATJ83zgXiLRKRHr_H8ZgnwXZrqN7vb2ZMo4bBdIhSZ6GgU-ohYMXdgAPoLubEu5F39wxB0YEM-oFth_yivOM5bKxAwAn2afDEr0UeFljgDp_xh_DnIipA4rZPfLGE1bGzvOfCIy6E3zCIaeSc6ssE_K1GywiMk8hoQec1olqwr2CEIktntAZ,"9VGF+59 Bakalan, Sukoharjo Regency, Central Java, Indonesia",6P4G9VGF+59,4.7,34,tourist_attraction|point_of_interest|establishment,"Widororejo Rt.01 Rw04, Pondok, Bakalan","Widororejo Rt.01 Rw04, Pondok, Bakalan, Kec. Polokarto, Kabupaten Sukoharjo, Jawa Tengah 57555, Indonesia",0858-6798-7178
